gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
MZT1,0.793656191515152,7.22480717293233,3.77667834757981,0.0002384170108447,0.0012969988183598,0.301812421948551
ZNF786,0.793043998787879,5.29639119548872,4.44950587831179,1.7979744613225e-05,0.0003126400381152,2.67843829958044
ARPC1B,0.792801731818182,8.49662665413534,4.62207356942871,8.85618885483099e-06,0.0002167160868771,3.33447623257607
CBLC,0.792520686969698,5.12071148120301,4.29166299453743,3.38278626649954e-05,0.0004129255675327,2.0944321973516
MAD1L1,0.792519043939396,5.07503541353383,4.64563307704585,8.02918101401747e-06,0.0002094226179728,3.42542854691359
TUBGCP6,0.792291815454545,5.71613041353383,4.62420926816922,8.77795016409983e-06,0.0002166881922282,3.3427075990501
AP3B1,0.792125834242426,5.14589509022556,4.28482590761252,3.47547710188057e-05,0.0004208525039934,2.06949008316922
BAG5,0.791523120606061,6.77184589473684,3.20860016159173,0.0016704160195464,0.0053510565856241,-1.45973796528414
NOL9,0.791106082727272,4.95219366917293,4.48609748854784,1.54958076472543e-05,0.0002901494383626,2.81603473055551
PELP1,0.791002512121211,6.74332448120301,5.44727796014444,2.38204244971636e-07,4.25563477653751e-05,6.70496618394428
ELOVL6,0.790947955151514,7.26308780451128,3.5348843536565,0.0005612673935251,0.0023762687538953,-0.476845426237277
PAK2,0.790325933636363,4.15467033834586,5.32121522244323,4.23520549546558e-07,5.61718035059452e-05,6.16671064975805
ZNF670,0.789000738181818,4.13639518045113,4.52283942060881,1.33361406876088e-05,0.0002696134343031,2.95502041874019
UFD1,0.788213617575762,8.23594793984962,4.16611687660089,5.53134219238604e-05,0.0005277677090976,1.64121384907734
MRPL58,0.787885842424242,6.78885187218045,5.33314171370001,4.0121458040141e-07,5.45476035682358e-05,6.21729322061703
WDR24,0.787304753636363,5.03331190225564,5.1043480991007,1.11853586390894e-06,8.6606191934247e-05,5.25970183225945
PHB2,0.78720033151515,9.74325020300752,4.60755922547918,9.40603692131921e-06,0.000224737902785,3.2786072341787
CDC45,0.786423818484848,5.8599487443609,5.0499876562266,1.42136053853568e-06,9.48336946407923e-05,5.03623014422992
THOC6,0.786178151212122,6.04176872932331,3.86723319747102,0.0001712593075632,0.0010371763597875,0.604052796502381
HS2ST1,0.785176446363634,6.28861640601504,3.80133136793112,0.000217999889847,0.0012202723973302,0.383530818152546
MTHFD1,0.784931394848483,8.3382055037594,4.64287046085277,8.12214914412074e-06,0.0002107582865315,3.41474634679671
SF3B5,0.784610783030306,8.44069638345865,3.91581283958751,0.0001430860559576,0.0009178968216312,0.768528397701875
PSMD8,0.784435507575759,7.87214262406015,4.03163887049904,9.26354392859821e-05,0.0007044159717986,1.16715507343498
FKBP2,0.784014626969698,8.36879001503759,4.34529516476554,2.7336881093205e-05,0.0003726968291877,2.29111401824775
PDLIM4,0.783019889393939,4.67982918045113,3.52044569026969,0.0005899571089976,0.0024566943309497,-0.522011141215927
TPI1,0.782398596666665,10.3558550451128,4.34885804978207,2.69510144848926e-05,0.0003701272655925,2.30424430157136
NDUFB9,0.781713386969695,9.94557427067669,4.20233671174145,4.80463160565772e-05,0.0004898782972475,1.77092293586525
SSSCA1,0.78124293878788,5.95739217293233,4.73530574432353,5.51247606144198e-06,0.0001725362274858,3.77460159866318
EFS,0.780050319090911,5.13684790977444,2.73871362678172,0.0070108197118203,0.0168233006468832,-2.73083708579888
MSANTD3,0.779960657878788,6.46086220300752,5.00933016761116,1.69856334802896e-06,0.0001016006195934,4.87013260510059
RPS27A,0.779743585454542,11.2586911729323,4.44584873396725,1.82481022960138e-05,0.0003154046996163,2.66473149338518
SOD2,0.779532518787881,7.53657920300752,3.21626158056353,0.0016296037053523,0.0052461233620877,-1.43757909207029
COX6A1,0.779447934545454,10.4264873759398,3.75771832762124,0.0002553400243934,0.0013547449178595,0.239254127457429
ALKBH5,0.779042799090909,6.21882344360902,4.23114812854874,4.29285025859565e-05,0.0004660226689275,1.87470801146946
PLXNA2,0.778956160000002,4.23408467669173,3.70490390856974,0.000308689380099,0.0015475096114824,0.0663272586713051
FLAD1,0.778873558181817,5.75486360150376,5.22931336032741,6.41052089485339e-07,7.02736357469671e-05,5.77936716346864
ZSWIM8,0.778686624848485,7.81406181954887,4.02819624890257,9.38521009612152e-05,0.0007090278593158,1.15517666357736
CMBL,0.778596118787879,7.59448826315789,2.60685332748344,0.0101770527840288,0.0228384105829227,-3.055571238229
WDR34,0.77836744151515,7.73716047368421,4.66884754414975,7.28756629882297e-06,0.000199978510395,3.51536993394598
SAMD1,0.778114414848486,5.97470805263158,4.83965291823301,3.53829392965368e-06,0.0001447068518072,4.18678084257257
SUMO3,0.778107816363636,5.85810316541353,5.19656958141475,7.42300167729621e-07,7.40459198359907e-05,5.64241141832018
LAPTM4B,0.777367951212122,5.69715793984962,2.09908519076624,0.037693080971912,0.0676939701682199,-4.16915184157534
COPG1,0.777057989090906,7.41400578195489,4.26960497014228,3.69066752462648e-05,0.0004324122308061,2.01407015968824
MRPS36,0.776844383333335,7.54329081203008,3.73748963522364,0.0002746485046354,0.0014216933363024,0.172788214012897
AAMP,0.776284704242423,7.34467371428571,4.74020668249924,5.39961507306615e-06,0.0001719447035293,3.79382044209208
TSR3,0.775902008787882,5.99454890977444,4.3144413950366,3.09080439861238e-05,0.0003969284936335,2.17774354953995
MRPL12,0.775720110606063,7.64184985714286,4.82915622231739,3.70069909910102e-06,0.0001479400265597,4.14503650198136
CHD2,0.775474893030303,5.50586247368421,4.63288321194103,8.46700045130711e-06,0.0002137928642919,3.37616637799914
LAGE3,0.775137280606063,7.44062407518797,4.6255230033547,8.73015532715452e-06,0.0002166881922282,3.34777231671661
PDIA6,0.774419674848488,9.55753705263158,3.53478346331704,0.0005614632246705,0.0023762724485635,-0.477161549839048
TCFL5,0.774384424242423,6.2392954962406,4.08200673829608,7.64694732253799e-05,0.0006284205889203,1.34331068952053
BRD7,0.774264434848485,7.04214277443609,3.58777018928265,0.000467015131234,0.0020780474915921,-0.310117835150246
ETHE1,0.774205558181819,6.89201437593985,4.11780035180636,6.66606492669436e-05,0.0005881753441438,1.46951686768139
DUBR,0.77320500818182,3.83118166917293,3.44046065288333,0.0007755510174874,0.0029885914438303,-0.769444383897588
EXO1,0.772796017575757,5.39203212030075,5.57821420620684,1.29956041108101e-07,2.99939257329774e-05,7.27227554732598
KCTD9,0.772754215454544,6.21121233834586,4.38018684563595,2.37762167133141e-05,0.0003508729992751,2.42004328672883
TROAP,0.772591182727272,5.96592564661654,5.21277863766151,6.90371926543989e-07,7.22136189278241e-05,5.7101385818919
TCF25,0.772556700000001,9.41879730075188,3.99440744795822,0.0001066316497843,0.0007628403398507,1.03803202080347
FBXO7,0.771708240000002,7.1130782406015,4.35822642629025,2.59612309719372e-05,0.0003649082293312,2.3388076177357
DGKZ,0.771305341212121,6.22308129323308,3.90321066373901,0.0001499378521732,0.000946945839547,0.725705961960665
TMEM9,0.770597650303031,7.41116630075188,3.74488112138077,0.0002674381256404,0.001396905790538,0.197041224947013
TAF13,0.770466028181819,3.12623505263158,4.01070933525019,0.0001002714817868,0.0007360233340783,1.09445445794829
ANKRD16,0.770331459696968,5.48963338345865,4.70187543885324,6.34554744837271e-06,0.0001853891633686,3.64387835779506
LMNA,0.770191706060605,6.45366809774436,4.37149728326744,2.46187813378881e-05,0.000358146861935,2.38786287047535
NCAPG2,0.770074468181817,6.47711245864662,4.72134644868104,5.84659408603211e-06,0.0001790846928535,3.71993716009348
SRSF6,0.769761351212117,7.28385318796992,2.81641139393304,0.0055937976069311,0.0140056983856332,-2.53281834516204
PPID,0.768952861212124,7.79856307518797,3.96351854531324,0.0001197534147284,0.0008210944563542,0.931613580669571
MRPS18B,0.768190178181819,6.72199421804511,3.55405656609365,0.000525199041847,0.0022640867514002,-0.416637863380999
DOCK8,0.768073237878789,4.40982511278195,3.39349657879824,0.000908757992268,0.0033637708742037,-0.912525322239188
SCFD1,0.767600580606061,7.12617376691729,4.71060924628955,6.11684382173757e-06,0.0001832149007021,3.67796752767063
UBQLN1,0.767471238181814,6.92453977443609,5.00584691421388,1.72461831136826e-06,0.0001021014500583,4.85594431656763
CCNA2,0.767309325151515,5.17977221052632,3.84757196523278,0.0001840994541437,0.0010883161874827,0.537947283461424
COMMD1,0.767008575151515,7.09260233834586,4.12119972840717,6.57944101159353e-05,0.0005843090634154,1.48154678561422
PRELID1,0.766987272121218,8.49258405263158,4.60839644915479,9.37344350261449e-06,0.00022447340146,3.28182648761925
TUBB3,0.766726595151514,9.01476335338346,3.75135932491269,0.0002612665468954,0.0013760833730745,0.218329182392414
HIST1H2BH,0.766641510000001,6.01479681203007,3.37893620021022,0.0009542287628579,0.0034898496856116,-0.956551679971614
TYMS,0.766543213030305,6.12887602255639,4.04415809103162,8.83367625557442e-05,0.0006827498324943,1.21078176856592
SLC6A14,0.76649272,5.05296868421053,1.80308610741654,0.0736309002991303,0.11848318696985,-4.7146189720328
TRAPPC5,0.766189392727271,7.30597402255639,4.32537049719687,2.95946039794339e-05,0.0003884628511942,2.21783316968378
PANX1,0.765848966363637,5.51385834586466,3.69616632481163,0.000318474861471,0.0015788508531654,0.0379084128357681
KIAA0895,0.765295569696971,5.61788876691729,3.80106248097104,0.0002182133408455,0.0012202723973302,0.382637239387782
TUBD1,0.765279206666666,5.69657576691729,4.50084184100124,1.45914389472997e-05,0.0002800113778213,2.87171014994293
DBT,0.765232932727273,4.85131216541353,3.83862518516403,0.0001902406156982,0.0011133154089888,0.507954590891051
GNB2,0.765031997272725,8.19707269924812,4.78272331731514,4.51000556720243e-06,0.0001596534456507,3.96113031468644
MRPS23,0.764892104242425,7.58946857894737,3.33910201235872,0.001089754039999,0.0038637082120655,-1.07618815450164
CDK2AP2,0.764539263939396,6.97660284210526,4.28840862512834,3.42660592361237e-05,0.0004167272228754,2.08255634629595
PPP1R14B,0.764092461212121,8.6197895112782,5.31994911272809,4.2595839033482e-07,5.61718035059452e-05,6.16134505438856
SEC23A,0.764086799999999,4.51521264661654,4.52011771381592,1.34856138514814e-05,0.0002713493671626,2.94469669287303
MTFR1,0.763881244242426,5.75282162406015,3.74991374365706,0.0002626318893793,0.0013797280631756,0.213576314610601
IGFBP2,0.763682443030303,7.86223397744361,1.80540829559817,0.073264974205271,0.117986064075942,-4.71064454249506
IL10RB,0.763554054545454,6.09964466165414,4.7486138312132,5.21120104914335e-06,0.0001705084712805,3.82682116473284
SDHB,0.763501174545455,6.44148942105263,3.49787804637859,0.0006375788417773,0.0025976673375984,-0.592299978492036
TOLLIP,0.763108867575756,5.00947969172932,4.9891668678124,1.85486574661823e-06,0.0001060794042286,4.7880935855482
WDFY1,0.763094473030304,7.68207106015038,3.7037286201555,0.0003099888491297,0.0015513754645856,0.0625015020073469
ATP6V1A,0.763063704545455,4.03479934586466,4.26561122438252,3.74921490369474e-05,0.0004357464045814,1.99955329940876
AKIP1,0.762967786666667,6.16110767669173,5.18963750082672,7.65652235947125e-07,7.43945829657496e-05,5.61348854943091
NAMPT,0.762883958484849,4.00006088721805,4.90365890554189,2.68766217533315e-06,0.000129124170613,4.44267258165975
DUSP16,0.762816556666668,4.63741338345865,3.85221854663989,0.000180984814336,0.0010767824429691,0.553546063186852
UBLCP1,0.762726391818183,6.49064769172932,4.25093168917941,3.97216945218692e-05,0.0004485496889778,1.9462823774997
TRMT5,0.762724768181819,9.58301854887218,3.52552909635306,0.0005797024263006,0.0024278216189017,-0.50612704649974
ALDOC,0.762684249090909,5.76768210526316,4.67182579950637,7.19735692607051e-06,0.0001984975978463,3.52693177854945
GID8,0.761198012727275,7.49465793984962,5.5290057974573,1.63347999506273e-07,3.36496878982923e-05,7.05810151219746
PCNX3,0.760135073636362,5.94588223308271,4.43794134618651,1.88415921125794e-05,0.0003203936571811,2.63512317975208
TUSC2,0.75982516878788,6.3361457593985,3.95294800623178,0.0001245873223165,0.0008409123580498,0.895344129932547
LINC02256,0.758305084848485,5.98276828571429,3.26612027551609,0.0013858656727388,0.0046267332894414,-1.29227852630949
KBTBD6,0.758207482121212,4.60806139849624,3.22719445328736,0.0015729692963202,0.0051118969984084,-1.4058804683361
ARL1,0.757939189696969,6.79060387969925,4.17244649394036,5.39717579573527e-05,0.0005222991701454,1.66381973519613
RPS17,0.757935718787877,11.7859133984962,4.25269761036256,3.94468998569857e-05,0.0004472921439087,1.95268346788135
UXT,0.757846698787878,8.46527233082707,4.51946375638288,1.35217685439698e-05,0.0002713493671626,2.94221683243553
GTF2H4,0.757836222424242,6.39735757142857,4.34406074177777,2.74718060261836e-05,0.0003742245749369,2.28656666837999
TAP2,0.757553864242427,6.20728805263158,3.84909795701634,0.0001830709934121,0.0010850960701714,0.543068460239517
THRAP3,0.757138150000001,5.37194619548872,4.65774716009513,7.63351968932499e-06,0.0002042228163003,3.47232329603808
NEMF,0.756871080909091,6.11394409022556,3.80084538463458,0.0002183858235663,0.0012202723973302,0.381915810611106
NECAB3,0.756796845454547,6.36821636090226,4.57457749004115,1.07808305102241e-05,0.0002433506442311,3.15212070215342
CCDC22,0.756793469696968,5.72104132330827,4.60980374248252,9.31890275300057e-06,0.0002242312381139,3.28723868781801
ATF6B,0.756759533636363,4.38925723308271,4.08980694927562,7.42209036059159e-05,0.00061823979863,1.37074165909451
EDC4,0.756557359999999,6.11295787969925,4.90509756840181,2.67103262078628e-06,0.000129124170613,4.4484506888864
MRPS7,0.756122203636364,7.07862142857143,4.2840455820363,3.48620979812753e-05,0.0004211160495252,2.06664529984839
MED8,0.755124893636363,4.84960228571429,4.46429763500687,1.69326161865351e-05,0.000300382825636,2.733961135389
RECQL4,0.755027206363639,6.7574510075188,5.79808452870191,4.61355242658484e-08,1.69912177562462e-05,8.24304854974176
TBCC,0.754822885757576,6.89431557142857,5.078246323543,1.25515611387467e-06,8.9844607370764e-05,5.1522014555318
UBE2N,0.754131783636361,7.11747998496241,4.0659055731774,8.13186799245788e-05,0.0006501629743831,1.28681530413055
KIFAP3,0.754064174848484,6.51102193984962,4.09514703371199,7.27181279166489e-05,0.0006139830892435,1.38954431999614
LRP10,0.754053524545457,8.38585791729323,4.19816046488716,4.88350361755301e-05,0.0004941762958955,1.75592369357517
KRT8,0.75328454030303,10.0236226766917,3.5099271250022,0.0006117207036847,0.0025222141515758,-0.554818484043605
ISOC2,0.752437123939393,6.42950819548872,5.12556352487084,1.01825417908443e-06,8.42480138006412e-05,5.34734553363479
CNNM2,0.752174208181819,3.07087430075188,4.68969786530684,6.67828511672007e-06,0.0001912357729593,3.59642214403061
TFF3,0.752104910606063,8.33309764661654,1.58397141887509,0.115567063413024,0.172436650124325,-5.06762538217207
TP53TG1,0.750644945454546,5.03732084962406,3.87704975150352,0.0001651717525304,0.0010113701365136,0.637157997328112
PDLIM2,0.750644863939393,5.9352127593985,4.5607480171973,1.14133149270503e-05,0.0002504478279861,3.09927810811587
NRBF2,0.750450064545451,5.65563828571429,4.33314029414148,2.86936473740952e-05,0.0003828601144667,2.24637988807717
CENPW,0.750337174242425,8.06192213533835,3.52875491952501,0.0005732823077057,0.002411632262547,-0.496037547646783
YWHAB,0.750122222727271,9.05452560150376,4.27456438441835,3.61918475970022e-05,0.0004287799408968,2.0321113107282
NDUFA13,0.750015397575757,9.45470240601504,3.94378413449159,0.0001289279524331,0.0008612830918998,0.863962541621653
ARTN,0.750006787878789,4.41442490977444,5.24136751089294,6.07278467106034e-07,6.84901547147297e-05,5.8299254270912
COX5B,0.74973350757576,9.40447335338346,4.57319317518749,1.0842584738764e-05,0.0002433506442311,3.14682603946119
GMCL1,0.749612936060609,6.84353285714286,4.27505280727679,3.61221720007689e-05,0.0004282057594547,2.03388892454103
TBC1D24,0.749130517272727,5.20532069924812,4.00087985211751,0.0001040616817571,0.000750552780033,1.06041226399999
SEM1,0.749122189696969,9.20218620300752,4.22092708637015,4.46811443987068e-05,0.0004754572259183,1.83782825018502
RPS27,0.749059881818186,12.0367392631579,4.11997767891581,6.61045687526583e-05,0.000585829251088,1.47722124857567
KRT19,0.749004397878789,8.99734458646616,2.26442363829777,0.025160494803994,0.0483492378730569,-3.83084075485079
PSMB2,0.748570123333334,9.30891165413534,3.78667999349153,0.0002299242225954,0.0012678804167595,0.334914118027552
STK16,0.748522336060607,5.63291785714286,4.94358407364428,2.26145281390493e-06,0.0001173174141803,4.60345211382679
CMSS1,0.747756386060606,7.2478927593985,4.87448126154559,3.04743971062612e-06,0.0001359576028692,4.32573638059432
RGP1,0.74732090030303,6.39002361654135,5.41787156222924,2.72617653513526e-07,4.62487831019417e-05,6.5787024935489
CYB5R4,0.746969819696968,4.87643352631579,3.56295221358349,0.0005092161553372,0.0022103101237465,-0.388611604136403
PDE12,0.746732426363636,4.66965668421053,4.22776653425489,4.35009269374599e-05,0.0004697322228677,1.86249902699472
CCNB2,0.746134730303031,7.85066447368421,3.58918530636009,0.0004647111270242,0.0020696201703871,-0.305628702652485
ARFGEF1,0.746046760909093,5.97997867669173,4.48242856873813,1.57291072606652e-05,0.0002909331900456,2.80220134856989
PPP1CA,0.745716941515154,8.51447972180451,3.76392491826907,0.0002496786475009,0.0013341748374139,0.259704927127206
RNF115,0.745364579999999,7.2338865037594,5.04778600656748,1.43517273719615e-06,9.51229639150648e-05,5.02721282697698
L2HGDH,0.745163984848484,5.15172581203008,4.95612087848235,2.14172100311757e-06,0.0001130208887288,4.65412056000751
COX8A,0.744428851212119,9.55536218045113,4.16065186323352,5.6497467390993e-05,0.0005347261470648,1.62171685717413
CMTR1,0.744178606363637,6.91183284962406,4.38684458595222,2.31495062551076e-05,0.0003467718617725,2.44473110767859
NME1,0.743846385151516,9.43924151879699,3.79998158881936,0.0002190733910211,0.0012208157668357,0.379045672261658
ZNF75A,0.743555022121214,6.56460728571429,2.76857528594693,0.0064315483152791,0.0157191401197162,-2.65531367572893
YBX2,0.743412445454545,5.45720881954887,5.11700730558639,1.05759832541086e-06,8.53598157011691e-05,5.31196986501351
PSAT1,0.743164240303032,5.35451292481203,3.98449661767871,0.0001106845917369,0.0007821142940094,1.00381707297462
CEP44,0.743043881818185,6.24743357142857,4.02170484172325,9.61878732534893e-05,0.0007178431108,1.13261174966573
MRPL35,0.742978965454544,7.2581487443609,4.08130842809569,7.66739217097548e-05,0.0006285012277986,1.34085690945085
COX7C,0.742746110303031,11.1212713082707,4.03109330795928,9.28272377357537e-05,0.0007053053351183,1.16525629050394
KIF4A,0.741484777575756,6.45221240601504,3.56674223679686,0.0005025468414974,0.0021888706874109,-0.376653466421374
EPPK1,0.741306703939395,6.44781993233083,3.46651528449331,0.0007097890421005,0.0028047017384861,-0.689361532486193
OCLN,0.740560888484849,4.71734515037594,4.36177757993252,2.55952611342901e-05,0.0003642993319688,2.35192350940938
CCT3,0.740475985757575,9.78490071428571,4.94340971606831,2.26316298430253e-06,0.0001173174141803,4.60274804744792
HMGCS1,0.740182419090909,4.06037877443609,4.49237797262001,1.51041652059908e-05,0.000286851257929,2.83973392254817
RAB9A,0.739814073030304,7.53733212030075,3.90230758789891,0.0001504406651248,0.0009482036052263,0.722641463775548
NRN1,0.738689376666667,5.99147112030075,2.0873680340948,0.0387566737816326,0.0693204332686806,-4.1922208826688
COPE,0.738290755454545,7.00283371428571,4.32872133176952,2.92027682781809e-05,0.0003858281976439,2.23013966986976
CDC5L,0.738267471212122,5.02768579699248,3.80026890153397,0.0002188444669744,0.0012208157668357,0.380000269823809
CNPY3,0.738046941515154,5.21351563909774,3.73088236057749,0.0002812494889186,0.0014458529875961,0.151140950887406
PPP2R3C,0.737984759393939,3.52962518045113,3.65608299085093,0.0003672498306501,0.00174733672116,-0.0917663932076049
MAP7D3,0.737860061818182,4.31419918045113,3.88236881910484,0.0001619597982818,0.0009953255426832,0.655123629502457
AP2S1,0.737739061212121,7.65898209774436,5.00015651671015,1.76802054730011e-06,0.0001034458416673,4.83277994598807
RIDA,0.737606592121214,6.81474778947368,3.28537111267626,0.0013012057787946,0.0044193711746814,-1.23567038059289
STIP1,0.737258663939397,5.01780257142857,4.11080887331436,6.84766681660512e-05,0.0005952505930674,1.44479890659316
MTFMT,0.736963383333333,5.05980852631579,3.93190629123054,0.0001347688715719,0.0008847684683574,0.823371906064927
AHCTF1,0.736853905454547,7.28094505263158,6.31233013602821,3.76932752372788e-09,6.3412653374182e-06,10.5956632696802
LOC105379426,0.736632199696971,5.81826117293233,3.11967055323999,0.0022190296554693,0.0067142941673583,-1.71364012672622
TUBB4B,0.736581260303032,9.58234953383459,3.74439056143807,0.0002679110521607,0.0013986522681721,0.195430403505291
SAC3D1,0.736402392121212,7.90198620300752,5.08723987579058,1.20634377647226e-06,8.92075756755383e-05,5.18920030414887
TXNDC16,0.736150039696971,6.69175369924812,3.00215480107877,0.0032010101973535,0.0089578588666722,-2.0397241265058
CHAF1A,0.73604239363636,6.53381903007519,4.37388023293577,2.43849079939897e-05,0.0003559526555189,2.39668304554408
CEP55,0.735233039393941,7.21291714285714,2.76875093847494,0.0064282736945732,0.01571303902967,-2.65486727970003
ANKRD19P,0.735018115151517,4.93664431578947,4.9814965682058,1.91792116976047e-06,0.0001080646649004,4.75694363831619
MPLKIP,0.734976604848485,7.8322944962406,4.51708212823464,1.36542311833093e-05,0.0002723830228543,2.93318769836026
TIMELESS,0.734682442121213,7.08783039849624,5.42114008388146,2.68564857198147e-07,4.5947350314544e-05,6.59271566491912
FH,0.73467046909091,2.85618909774436,4.85446337169388,3.3208483700105e-06,0.0001388449849916,4.24578677364999
TLE2,0.734558075757574,6.04649227067669,3.01517306256296,0.0030752293674389,0.0086950602898959,-2.0041347800899
MAP4,0.734553664545453,6.67878446616541,2.8949305439337,0.0044319774959952,0.0116077791501234,-2.32774153098775
HSP90AA1,0.734325822424244,11.4839405639098,3.89652721008018,0.0001536972736078,0.0009600373018548,0.703039552567573
TMEM11,0.733908123333333,6.82961771428571,4.81151033091448,3.99013606376774e-06,0.0001529955520521,4.07500165846469
SMIM22,0.733542956363637,6.59519657894737,3.22255833490355,0.0015967577562466,0.0051733823757193,-1.41933353638127
ATP6V0C,0.732982518484849,7.23526517293233,5.69268188346514,7.60065502100893e-08,2.03932741498027e-05,7.77489789352907
USP39,0.73243723090909,6.67367240601504,5.08028528092952,1.24392405561698e-06,8.97311488585676e-05,5.1605857830163
NFIL3,0.731314057272728,6.43527953383459,3.30668742432113,0.001213106113246,0.0041949616673881,-1.17266090277968
DCXR,0.731023434242425,7.0688987443609,4.50690392909085,1.42345669214211e-05,0.0002765807863423,2.89463937946017
MRPL52,0.730553449696969,5.06910966165414,5.14470548343533,9.35322387246071e-07,7.93373460240491e-05,5.42662847332193
MPP5,0.730524670909088,5.05875242105263,3.93086600819272,0.0001352922657925,0.0008847684683574,0.81982147687732
PLOD2,0.730146971515151,6.60816046616541,2.2237741874443,0.0278447975331244,0.0526487564483203,-3.9162207067521
GLRX2,0.729936231515151,7.80317591729323,5.22829847553065,6.43977739904345e-07,7.02736357469671e-05,5.775113900246
RRAS2,0.729871851818181,4.81949635338346,3.29722108703929,0.0012515192287828,0.0042976135721495,-1.20068515416569
ZNF146,0.729647668181819,4.83136354887218,3.76995103558823,0.0002442959512426,0.0013151591103162,0.279586918530568
FBXO32,0.729016973030305,5.2715462406015,3.03997594251269,0.0028481144142794,0.0081716022031875,-1.93595911334023
SLC37A1,0.728517616060606,6.391824,4.50776763397701,1.41844112022395e-05,0.0002761377949381,2.89790807720091
SH3BGRL3,0.728014521818182,7.47534484210526,4.21910102045421,4.50014083539522e-05,0.0004776490177968,1.83124649490453
ATG5,0.727055046363635,6.96920470676692,4.04735783288715,8.72690462650459e-05,0.0006776105792302,1.22194894102455
FN1,0.72699935030303,3.86252097744361,2.90090034368908,0.0043533939229386,0.0114450210335049,-2.31194685785764
RANGAP1,0.726938063333332,5.08965636090226,5.19431567236615,7.49815733699041e-07,7.41395192923096e-05,5.63300463268139
ETFA,0.726731604545457,7.95881371428571,3.66486277014282,0.0003559974267225,0.001710499261268,-0.0634605740828142
SECTM1,0.72658728060606,6.17373983458647,4.1071617690255,6.94426855808743e-05,0.0005993625209519,1.43191756120243
RABEP1,0.726451249393939,3.5261819924812,5.10270555112854,1.12668876589774e-06,8.66739409375948e-05,5.25292624810069
RPN2,0.726065679696967,9.20392792481203,3.64465482033875,0.0003824007233294,0.0017957445458422,-0.128528058612251
SCRIB,0.725787561515149,8.41359021804511,4.26750295798408,3.72137224680041e-05,0.0004339197798672,2.00642828813815
HSD17B1,0.725655814848486,4.38938360902256,4.03082139893256,9.29229718690429e-05,0.0007055016758526,1.16431000911835
HOTAIRM1,0.725365196666668,2.93891230075188,4.57353372189128,1.08273613661748e-05,0.0002433506442311,3.14812843982938
PMS2P5,0.724745137878787,4.41953863157895,4.79983626257296,4.1935528261167e-06,0.0001558196449496,4.02876598386813
STYX,0.724682229090907,6.98421705263158,4.25738770412369,3.87259040620782e-05,0.0004425046437954,1.96969376790314
FTL,0.72449183848485,11.8225941428571,3.70821571002376,0.0003050553420527,0.0015362552595455,0.0771129801178132
ZBTB1,0.724316462121212,3.73459636842105,3.35536612360871,0.0010323784424392,0.003707160440406,-1.02748483034941
YAF2,0.723838491515152,4.29957568421053,4.85811961650373,3.26919563862919e-06,0.0001388449849916,4.26037260955651
SARS,0.723816496060603,7.90418867669173,4.39226359255632,2.26511650991253e-05,0.000343820842873,2.46484595860052
AGPAT1,0.723297319696969,7.19725339849624,4.43343042773576,1.91884424254843e-05,0.0003233524838778,2.61824985677691
TIMM13,0.723292300000001,8.49452820300752,4.32911818746393,2.91566928816112e-05,0.000385724322342,2.23159765845149
TMCC2,0.722857546363634,3.66219972180451,4.62465883865021,8.76156600816045e-06,0.0002166881922282,3.34444066974398
DESI1,0.722156175454545,5.84615697744361,4.30746963454643,3.17749681718931e-05,0.0004010623952348,2.15220957120547
MIR3916,0.721919368787879,4.66005136090226,3.69073835480787,0.0003247009033171,0.0015968481939505,0.0202813074044048
SKIL,0.721613024242424,3.5651732406015,3.88412459500302,0.0001609126714041,0.0009925160434791,0.661058189261175
NUP85,0.721506965454546,7.63129210526316,5.77912799123522,5.04882895590774e-08,1.78817120985729e-05,8.15848191056412
LSM8,0.721364415151514,7.6116762556391,4.43133734796587,1.93514629758596e-05,0.0003255561121305,2.61042485654313
PPIF,0.72112327090909,7.67654514285714,3.84495439504805,0.0001858764000036,0.0010972142582672,0.529166555442808
MCRIP2,0.720897965151513,7.67977496992481,4.79301244792916,4.31707152484158e-06,0.0001570325044027,4.00177603902414
LRP8,0.72085362030303,5.14568782706767,3.11882050442853,0.0022249997330128,0.0067285680261796,-1.7160375815273
NDC1,0.720645711818181,4.73967830075188,3.88417669484095,0.0001608816982199,0.0009925160434791,0.66123432016507
DISP1,0.720563554545455,4.77117734586466,3.90194532598173,0.0001506428154331,0.0009488852286942,0.721412320821352
IDH1,0.72048546787879,9.22770839097744,3.181771287065,0.0018209483680019,0.0057305230948128,-1.53697918162629
RPS5,0.72026565727273,10.8253806015038,3.25907592608741,0.0014181083836446,0.0047071312148994,-1.31292246204857
UNG,0.720234562727271,7.22747852631579,4.21523144589737,4.56873635837211e-05,0.0004813951747433,1.81730635911896
SLC39A6,0.720195677878788,4.16072727819549,3.62130770687758,0.0004152082436378,0.0019085209523133,-0.203339303733551
YIPF4,0.720119250303032,4.62142598496241,3.9082252017138,0.0001471748454056,0.0009363900973998,0.742732451168045
SCGB3A1,0.719979633636363,6.51024429323308,1.90986306571041,0.058296621731849,0.0974894134793379,-4.52685581588058
HTATSF1,0.719536321212122,4.66765436842105,4.18753144531112,5.08988044874004e-05,0.0005055754674875,1.71779992605749
HMGXB4,0.719205036666668,7.831764,4.64335999496576,8.10559973625151e-06,0.0002105995463004,3.41663889776388
